"","sub","item","seq","xPos","yPos","x1","x2","y1","y2","fix_num","fix_dur","word_text","word_sent","word_line","line","sent","wordID","word_len","predict","VA","Rtn_sweep","Rtn_sweep_type","prevX","nextX","freq","zipf","LandStartVA","prevVA","undersweep_prob"
"178154","sub75",49,31,220.4,197.1,173,325,154,246,21,224,19,3,1,2,2,"recognized",10,0.026315789,0.33,1,"accurate",1299.8,288,458,3.953646828,1.235,28.22,0
"178167","sub75",49,31,215.8,246.3,172,302,246,330,34,368,37,21,1,3,2,"apparent",8,0,0.33,1,"accurate",1253.4,307.9,215,3.626287893,1.12,27.06,0
"178209","sub75",20,32,228.5,192.5,172,264,154,246,23,154,22,5,1,2,2,"life,",4,0.051282051,0.33,1,"accurate",1292.5,277.7,40629,5.900680964,1.4375,28.0375,0
"178227","sub75",20,32,278.7,277.3,171,290,246,330,41,144,38,6,1,3,4,"morning",7,0.052631579,0.33,1,"under-sweep",1363.7,216.4,22389,5.641888236,2.6925,29.8175,1
"178260","sub75",27,33,231.5,175.4,171,266,154,245,20,278,17,5,1,2,2,"piece",5,0,0.33,1,"accurate",1359,326.2,6349,5.094607867,1.5125,29.7,0
"178277","sub75",27,33,263.9,245,172,302,245,330,37,175,35,23,1,3,2,"learning",8,0.027027027,0.33,1,"under-sweep",1350.1,250.1,1036,4.307612899,2.3225,29.4775,1
"178307","sub75",3,34,262.7,169.3,172,313,154,246,15,215,17,17,1,2,1,"taxpayers",9,0,0.33,1,"under-sweep",1286,242.2,84,3.221253068,2.2925,27.875,1
"178336","sub75",3,34,568.7,349.9,492,566,336,422,44,140,56,12,5,4,3,"also",5,0.023809524,0.33,1,"under-sweep",358,523.9,10528,5.314221268,9.9425,4.675,1
"178366","sub75",55,35,258.1,191.2,172,254,154,246,22,462,17,17,1,2,1,"larger",4,0,0.33,1,"accurate",1324.6,396.3,418,3.914048165,2.1775,28.84,0
"178380","sub75",55,35,299.8,274.1,171,278,246,338,36,191,35,11,1,3,2,"a",6,0.025641026,0.33,1,"accurate",238.4,348.6,1041179,7.309359959,3.22,1.685,0
"178401","sub75",55,35,398.7,371.3,172,313,338,422,57,164,53,29,1,4,2,"well-being",9,0,0.33,1,"accurate",311.4,509,10,2.333226827,5.6925,3.51,0
"178438","sub75",48,36,241,166.3,172,254,154,246,25,358,15,15,1,2,1,"cash",4,0,0.33,1,"accurate",269.3,321.5,3694,4.859448585,1.75,2.4575,0
"178452","sub75",48,36,260.3,252.1,242,278,246,330,39,154,33,12,2,3,2,"of",2,0.945945946,0.33,1,"under-sweep",1338.5,228.5,590439,7.063009914,2.2325,29.1875,1
"178483","sub75",45,37,263.4,162.6,172,303,153,246,16,325,19,19,1,2,1,"equality",8,0.447368421,0.33,1,"under-sweep",1304.6,242,97,3.283060218,2.31,28.34,1
"178504","sub75",45,37,246.8,266.1,242,278,246,330,37,274,34,5,2,3,3,"in",2,0.692307692,0.33,1,"accurate",1294.4,332.6,498444,6.989451386,1.895,28.085,0
"178538","sub75",39,38,337.7,184.1,290,411,154,246,20,207,18,18,2,2,1,"diversity",9,0.078947368,0.33,1,"under-sweep",276.8,306.5,56,3.047708998,4.1675,2.645,1
"178550","sub75",39,38,289.7,257,171,350,246,330,32,171,31,31,1,3,1,"population's",12,0.052631579,0.33,1,"under-sweep",1266.6,260.5,19,2.592864138,2.9675,27.39,1
"178579","sub75",41,39,255.3,177.9,230,302,154,246,16,227,19,19,2,2,1,"earth",5,0.275,0.33,1,"accurate",1344.9,351,5074,4.997270189,2.1075,29.3475,0
"178593","sub75",41,39,280.8,259.7,242,350,246,330,30,270,36,10,2,3,2,"produces",8,0.05,0.33,1,"accurate",1295.9,316.6,134,3.422167911,2.745,28.1225,0
"178625","sub75",44,40,336.3,189.8,326,362,154,246,14,145,22,22,2,2,1,"of",2,0.657894737,0.33,1,"under-sweep",1336,263.8,590439,7.063009914,4.1325,29.125,1
"178641","sub75",44,40,287.4,265.3,170,302,246,330,30,189,36,36,1,3,1,"American",8,0.052631579,0.33,1,"under-sweep",1283.4,261.7,5213,5.009005169,2.91,27.81,1
"178675","sub75",46,41,272.7,192.4,170,278,154,245,21,428,16,16,1,2,1,"Arctic",6,0,0.33,1,"under-sweep",1338.6,257.2,100,3.296155516,2.5425,29.19,1
"178731","sub75",11,42,288.7,186,171,348,154,246,23,126,16,NA,1,2,NA,"pictographs.",NA,NA,0.33,1,"under-sweep",1225.1,244.5,2,1.768955397,2.9425,26.3525,1
"178750","sub75",11,42,288.1,256.3,171,302,246,338,42,129,32,16,1,3,2,"island's",8,0.3,0.33,1,"under-sweep",1317.9,246.3,230,3.655446122,2.9275,28.6725,1
"178765","sub75",11,42,254.9,341,172,313,338,422,57,258,49,16,1,4,3,"existence",9,0.25,0.33,1,"accurate",325.2,406.5,596,4.067808473,2.0975,3.855,0
"178796","sub75",15,43,263.6,183.1,172,302,154,246,20,233,17,17,1,2,1,"subpoena",8,0.108108108,0.33,1,"under-sweep",1349,245.8,113,3.348738993,2.315,29.45,1
"178812","sub75",15,43,252,271.9,172,299,246,338,36,303,34,15,1,3,2,"silence.",7,0.054054054,0.33,1,"accurate",282.9,418.7,1294,4.404103911,2.025,2.7975,0
"178826","sub75",15,43,297.3,367.7,278,302,338,422,50,156,50,16,2,4,3,"a",1,0.351351351,0.33,1,"under-sweep",1311.6,258.5,1041179,7.309359959,3.1575,28.515,1
"178855","sub75",4,44,306.6,196.6,266,327,154,246,20,172,21,21,2,2,1,"from",4,0,0.33,1,"under-sweep",1290.4,265,103992,6.308838249,3.39,27.985,1
"178873","sub75",4,44,278.3,298,253,303,246,340,38,452,38,5,2,3,2,"way",3,0.333333333,0.33,1,"accurate",1322.4,381.4,72661,6.15314149,2.6825,28.785,0
"178884","sub75",4,44,265.6,365.9,172,309,340,418,49,157,58,25,1,4,2,"course.",6,0.023809524,0.33,1,"under-sweep",1297.6,239.7,24848,5.687143058,2.365,28.165,1
"178905","sub75",54,45,343.1,160.4,302,361,153,246,15,120,21,6,3,2,2,"save",4,0,0.33,1,"under-sweep",1357,251.4,8278,5.209812025,4.3025,29.65,1
"178924","sub75",54,45,261.5,253.7,171,324,246,338,34,246,36,7,1,3,3,"plummeted,",9,0.076923077,0.33,1,"under-sweep",298.1,236.2,12,2.405777494,2.2625,3.1775,1
"178938","sub75",54,45,255.5,341.4,243,279,338,422,48,340,54,10,2,4,4,"of",2,0.076923077,0.33,1,"accurate",304,318.9,590439,7.063009914,2.1125,3.325,0
"178960","sub75",51,46,219.7,203.5,173,327,154,246,15,367,16,16,1,2,1,"regulatory",10,0,0.33,1,"accurate",1286.5,269.5,14,2.467925401,1.2175,27.8875,0
"178975","sub75",51,46,261.9,261.3,172,265,246,338,30,209,29,5,1,3,2,"seems",5,0,0.33,1,"accurate",1288,325.1,8545,5.223597031,2.2725,27.925,0
"178986","sub75",51,46,313.1,371.7,173,338,338,422,41,151,46,22,1,4,2,"regulations",11,0.142857143,0.33,1,"under-sweep",1252,273.7,325,3.805051742,3.5525,27.025,1
"179011","sub75",14,47,243.7,188.2,172,324,154,246,14,483,16,16,1,2,1,"snowstorm,",9,0.128205128,0.33,1,"accurate",1289.5,374.7,44,2.945046656,1.8175,27.9625,0
"179022","sub75",14,47,336.3,258.9,302,337,246,338,25,126,35,7,2,3,2,"is",2,0.179487179,0.33,1,"under-sweep",1329.3,257.3,459663,6.954274634,4.1325,28.9575,1
"179034","sub75",14,47,261.2,376.6,242,381,338,418,37,575,53,25,2,4,2,"stranded.",8,0.025641026,0.33,1,"accurate",1324.5,296.1,153,3.479354863,2.255,28.8375,0
"179059","sub75",22,48,287.8,198.5,266,422,154,246,20,364,22,15,2,2,2,"hiding-place",12,0,0.33,1,"accurate",1360.3,357.9,NA,NA,2.92,29.7325,0
"179071","sub75",22,48,261.8,248.7,241,360,246,330,32,183,36,9,2,3,3,"mushroom.",8,0.05,0.33,1,"accurate",1301.5,304.5,109,3.333226827,2.27,28.2625,0
"179102","sub75",40,49,301.2,187.4,253,326,154,246,17,250,23,23,3,2,1,"water",5,0.026315789,0.33,1,"under-sweep",1329.2,291.6,11478,5.351738198,3.255,28.955,1
"179117","sub75",40,49,290.6,269.9,253,338,246,330,32,431,38,3,2,3,2,"police",6,0.026315789,0.33,1,"accurate",1292.5,446,12044,5.372640946,2.99,28.0375,0
"179147","sub75",8,50,303.1,200,290,325,154,246,16,219,18,18,2,2,1,"in",2,0.88372093,0.33,1,"under-sweep",1286.6,257.3,498444,6.989451386,3.3025,27.89,1
"179152","sub75",8,50,338.7,293.7,302,398,246,338,21,148,34,14,3,3,2,"through",7,0.162790698,0.33,1,"accurate",496.7,439.1,28026,5.739410756,4.1925,8.1425,0
"179187","sub75",8,50,280.2,360.3,242,326,338,422,56,213,46,7,2,4,3,"cannot",6,0,0.33,1,"accurate",1319.1,383.3,6465,5.102469842,2.73,28.7025,0
"179214","sub75",1,51,304.1,180.7,171,337,154,246,15,189,18,18,1,2,1,"maintaining",11,0,0.33,1,"under-sweep",1303.2,276.2,94,3.269557747,3.3275,28.305,1
"179231","sub75",1,51,473.3,248.9,409,482,246,338,32,281,38,17,5,3,2,"music",5,0.05,0.33,1,"accurate",422.1,554.5,7734,5.18029446,7.5575,6.2775,0
"179273","sub75",42,52,299.4,195.3,172,314,154,246,26,219,19,5,1,2,2,"slightest",9,0,0.33,1,"under-sweep",1338.1,262.4,346,3.832163617,3.21,29.1775,1
"179287","sub75",42,52,261,305.3,171,339,246,330,40,177,32,18,1,3,2,"deceptively",11,0,0.33,1,"accurate",1266.4,315.9,4,1.990804146,2.25,27.385,0
"179323","sub75",32,53,328.8,192.8,326,373,153,246,16,148,18,18,2,2,1,"165",3,0,0.33,1,"under-sweep",1273.4,272.6,NA,NA,3.945,27.56,1
"179342","sub75",32,53,332.2,252.9,314,362,246,330,35,119,36,14,3,3,2,"our",3,0.157894737,0.33,1,"under-sweep",1352.9,262.8,71425,6.145690472,4.03,29.5475,1
"179372","sub75",10,54,294.2,172.5,289,336,154,246,15,202,21,10,2,2,2,"Mr.",2,0,0.33,1,"accurate",1259.5,320.4,60098,6.070701388,3.08,27.2125,0
"179386","sub75",10,54,301.6,267.4,172,302,246,330,29,263,41,5,1,3,3,"constant",8,0,0.33,1,"accurate",1326.2,330.3,506,3.996842101,3.265,28.88,0
"179416","sub75",2,55,291.9,196.9,266,362,154,246,15,587,15,15,2,2,1,"through",7,0,0.33,1,"under-sweep",1301.7,245.6,28026,5.739410756,3.0225,28.2675,1
"179430","sub75",2,55,271.8,249,266,350,246,338,29,187,32,32,2,3,1,"light",5,0.268292683,0.33,1,"accurate",1351.7,308.5,8425,5.217455597,2.52,29.5175,0
"179541","sub76",29,1,286,198.9,242,338,154,246,25,122,15,15,2,2,1,"effects",7,0.075,0.33,1,"under-sweep",1343.1,259.5,649,4.104747499,2.875,29.3025,1
"179563","sub76",29,1,299.9,267.3,266,313,246,338,47,104,27,5,2,3,2,"the",3,0.538461538,0.33,1,"under-sweep",1281.6,251.5,1501908,7.468477762,3.2225,27.765,1
"179583","sub76",29,1,264,386,171,338,338,422,67,118,42,20,1,4,2,"deportation",11,0,0.33,1,"under-sweep",1302,257.5,40,2.904617999,2.325,28.275,1
"179616","sub76",47,2,322.3,174.4,302,338,154,246,24,111,21,5,3,2,2,"to",2,0.975609756,0.33,1,"under-sweep",1376,243.7,1156570,7.355006441,3.7825,30.125,1
"179641","sub76",47,2,268.6,275.8,242,324,246,330,49,117,40,24,2,3,2,"ocean.",5,0.625,0.33,1,"under-sweep",1303.7,256.9,1545,4.481043632,2.44,28.3175,1
"179688","sub76",50,3,236.1,191.3,172,242,154,246,25,128,20,20,1,2,1,"and",3,0.928571429,0.33,1,"accurate",1249.6,334.4,682780,7.126115569,1.6275,26.965,0
"179707","sub76",50,3,281.7,284.7,172,300,246,330,44,190,38,38,1,3,1,"animals,",7,0.928571429,0.33,1,"accurate",1261.7,361.1,1993,4.591559296,2.7675,27.2675,0
"179750","sub76",3,4,329.6,176.2,313,362,154,246,24,113,18,18,2,2,1,"who",3,0.071428571,0.33,1,"under-sweep",1294.3,266,113370,6.34633612,3.965,28.0825,1
"179775","sub76",3,4,335.8,262.9,302,338,246,336,49,83,36,11,3,3,2,"be",2,0.214285714,0.33,1,"under-sweep",1298.5,251.1,293085,6.758829216,4.12,28.1875,1
"179798","sub76",3,4,357.5,351.2,171,230,336,422,72,112,52,8,1,4,3,"California",2,0.30952381,0.33,1,"under-sweep",1307.5,257.9,1972,4.586961227,4.6625,28.4125,1
"179837","sub76",31,5,221.3,210.1,172,278,154,246,26,108,18,18,1,2,1,"towels",6,0.925,0.33,1,"accurate",1309.7,292.1,484,3.977575881,1.2575,28.4675,0
"179856","sub76",31,5,275.5,277.3,172,279,246,330,45,163,34,3,1,3,2,"neatly",6,0,0.33,1,"under-sweep",1323.1,251.9,68,3.130683233,2.6125,28.8025,1
"179897","sub76",22,6,243.2,179.6,172,266,154,246,31,171,21,14,1,2,2,"their",5,0.093023256,0.33,1,"accurate",1354.4,300.8,33413,5.81576261,1.805,29.585,0
"179918","sub76",22,6,306.1,268.1,241,360,246,330,52,120,36,9,2,3,3,"mushroom.",8,0.05,0.33,1,"under-sweep",1347.2,235.5,109,3.333226827,3.3775,29.405,1
"179960","sub76",19,7,283.5,193.6,266,326,154,246,21,132,15,15,2,2,1,"like",4,0.578947368,0.33,1,"under-sweep",1276.5,236.9,203947,6.601353593,2.8125,27.6375,1
"179990","sub76",19,7,291.4,283,230,360,246,338,51,246,31,31,2,3,1,"surprises.",9,0.052631579,0.33,1,"under-sweep",1365.7,225.6,497,3.989063485,3.01,29.8675,1
"180011","sub76",19,7,236.9,360.6,172,276,338,422,72,224,45,14,1,4,2,"gases,",5,0,0.33,1,"accurate",1364.75,279.3,37,2.871617739,1.6475,29.84375,0
"180046","sub76",33,8,295.5,185.6,276,337,154,246,24,116,19,1,2,2,2,"That",4,0.024390244,0.33,1,"under-sweep",1282.2,249.7,719677,7.148972369,3.1125,27.78,1
"180068","sub76",33,8,304.3,271.3,265,336,246,330,46,105,38,20,2,3,2,"with,",4,0.731707317,0.33,1,"under-sweep",1327,248.8,257465,6.702554028,3.3325,28.9,1
"180104","sub76",2,9,282.9,188.6,266,362,154,246,26,141,15,15,2,2,1,"through",7,0,0.33,1,"under-sweep",1293.4,248.8,28026,5.739410756,2.7975,28.06,1
"180128","sub76",2,9,292.3,255.9,266,350,246,338,50,96,32,32,2,3,1,"light",5,0.268292683,0.33,1,"under-sweep",1360.3,245.1,8425,5.217455597,3.0325,29.7325,1
"180150","sub76",2,9,249.6,368,172,303,338,422,72,175,48,5,1,4,3,"scarcely",8,0,0.33,1,"accurate",1321,302.8,70,3.143092491,1.965,28.75,0
"180188","sub76",37,10,305.4,179.4,267,338,152,246,24,116,22,8,3,2,3,"rifle",5,0,0.33,1,"under-sweep",1288.9,242.5,743,4.163407078,3.36,27.9475,1
"180215","sub76",37,10,252.9,278.2,171,321,246,330,51,181,39,25,1,3,3,"pleased.",7,0.076923077,0.33,1,"accurate",460.3,281.7,1455,4.454995517,2.0475,7.2325,0
"180241","sub76",40,11,290.3,184.2,253,326,154,246,25,174,23,23,3,2,1,"water",5,0.026315789,0.33,1,"under-sweep",1302.2,262.4,11478,5.351738198,2.9825,28.28,1
"180263","sub76",40,11,225.7,295.3,172,253,246,330,47,125,37,2,1,3,2,"says",4,0.026315789,0.33,1,"accurate",1234.7,289.6,16356,5.505537796,1.3675,26.5925,0
"180298","sub76",5,12,219,173.2,172,265,154,246,22,111,18,6,1,2,3,"night",5,0.026315789,0.33,1,"accurate",1289.9,272.7,44168,5.936951709,1.2,27.9725,0
"180319","sub76",5,12,304,263.1,253,326,246,338,43,112,38,16,2,3,4,"place",5,0.552631579,0.33,1,"under-sweep",1358.4,227.7,30736,5.779495619,3.325,29.685,1
"180339","sub76",5,12,259.4,368.3,172,273,338,418,63,144,57,35,1,4,4,"her.",3,0.947368421,0.33,1,"under-sweep",1333.7,232.9,144627,6.452086523,2.21,29.0675,1
"180370","sub76",36,13,263.9,210.1,242,278,153,246,30,146,19,19,2,2,1,"on",2,0.05,0.33,1,"under-sweep",1165.3,244.6,354742,6.841747977,2.3225,24.8575,1
"180393","sub76",36,13,1292.7,213.6,172,314,246,330,53,121,36,36,1,3,1,"more",9,0.425,0.33,1,"under-sweep",1212.7,304,66228,6.11288234,28.0425,26.0425,1
"180424","sub76",52,14,273,166.1,172,302,154,246,25,115,19,7,1,2,2,"specific",8,0,0.33,1,"under-sweep",1218.8,247.7,908,4.250398025,2.55,26.195,1
"180441","sub76",52,14,316.3,288.5,301,445,246,338,42,115,36,NA,3,3,NA,"Millennials",NA,NA,0.33,1,"under-sweep",1283.6,231.1,NA,NA,3.6325,27.815,1
"180459","sub76",52,14,306.3,360.9,278,314,338,422,60,113,51,39,2,4,2,"of",2,1,0.33,1,"under-sweep",1305.6,233.3,590439,7.063009914,3.3825,28.365,1
"180491","sub76",32,15,298.9,163.8,171,326,153,246,25,115,17,17,1,2,1,"discovered",10,0.175,0.33,1,"under-sweep",1229.5,250.8,1467,4.458560198,3.1975,26.4625,1
"180517","sub76",32,15,261.5,255.9,171,278,246,330,51,126,34,12,1,3,2,"planet",6,0.763157895,0.33,1,"under-sweep",1320.1,237.7,1975,4.587621082,2.2625,28.7275,1
"180567","sub76",35,16,252.6,173.4,172,254,154,246,35,130,17,17,1,2,1,"tons",4,0.195121951,0.33,1,"under-sweep",1295.2,239.8,480,3.973979219,2.04,28.105,1
"180585","sub76",35,16,285.4,276.6,172,290,246,330,53,102,36,11,1,3,2,"station",7,0.048780488,0.33,1,"under-sweep",1353.6,232.4,4033,4.897570036,2.86,29.565,1
"180617","sub76",10,17,250.3,180.7,173,289,154,246,19,179,20,9,1,2,2,"replied",7,0.024390244,0.33,1,"accurate",282.6,353.6,59,3.069985393,1.9825,2.79,0
"180633","sub76",10,17,272.5,269.4,172,302,246,330,35,118,41,5,1,3,3,"constant",8,0,0.33,1,"under-sweep",1310.9,240,506,3.996842101,2.5375,28.4975,1
"180669","sub76",48,18,225.8,164,172,254,154,246,19,124,15,15,1,2,1,"cash",4,0,0.33,1,"accurate",1214.2,309.1,3694,4.859448585,1.37,26.08,0
"180689","sub76",48,18,264.3,280.1,242,278,246,330,39,142,33,12,2,3,2,"of",2,0.945945946,0.33,1,"under-sweep",1293.7,224.3,590439,7.063009914,2.3325,28.0675,1
"180734","sub76",13,19,240.7,178.4,172,294,154,246,30,148,18,18,1,2,1,"factor.",6,0.526315789,0.33,1,"accurate",1333.6,256.7,370,3.861208052,1.7425,29.065,0
"180755","sub76",13,19,345.6,280.5,172,264,246,330,51,155,39,21,1,3,2,"Everybody",4,0.526315789,0.33,1,"accurate",249.1,454.1,17555,5.536259714,4.365,1.9525,0
"180802","sub76",42,20,224.5,202.2,172,314,154,246,27,124,19,5,1,2,2,"slightest",9,0,0.33,1,"accurate",1321.45,267.5,346,3.832163617,1.3375,28.76125,0
"180820","sub76",42,20,270.1,271.8,171,339,246,330,45,229,32,18,1,3,2,"deceptively",11,0,0.33,1,"accurate",1178.9,400.3,4,1.990804146,2.4775,25.1975,0
"180864","sub76",7,21,229.5,181.5,172,300,154,246,29,168,16,13,1,2,2,"strange.",7,0.12195122,0.33,1,"accurate",1362.3,292,4408,4.936174241,1.4625,29.7825,0
"180885","sub76",7,21,231.7,277.5,172,242,246,338,50,138,34,18,1,3,3,"she",3,0.205128205,0.33,1,"accurate",288.1,333.6,190377,6.571450902,1.5175,2.9275,0
"180900","sub76",7,21,317.5,359.9,278,326,338,422,65,147,53,37,2,4,3,"the",3,0.170731707,0.33,1,"under-sweep",1338.4,223.7,1501908,7.468477762,3.6625,29.185,1
"180927","sub76",28,22,287.4,196.5,279,339,153,246,18,135,17,17,2,2,1,"from",4,0.210526316,0.33,1,"under-sweep",1208.4,243.7,103992,6.308838249,2.91,25.935,1
"180949","sub76",28,22,290.5,251,172,314,246,330,40,105,33,15,1,3,2,"following",9,0.026315789,0.33,1,"under-sweep",1355.9,234.3,2310,4.655634088,2.9875,29.6225,1
"180989","sub76",44,23,249.8,183.9,172,326,154,246,19,168,21,21,1,2,1,"conception",10,0,0.33,1,"accurate",1337.1,334.8,106,3.32121792,1.97,29.1525,0
"181003","sub76",44,23,252,283,170,302,246,330,33,223,36,36,1,3,1,"American",8,0.052631579,0.33,1,"accurate",1225.9,370.8,5213,5.009005169,2.025,26.3725,0
"181042","sub76",17,24,341.3,179.9,338,395,154,246,25,111,20,3,3,2,2,"two,",3,0.243902439,0.33,1,"under-sweep",1212,226.4,54384,6.027313275,4.2575,26.025,1
"181063","sub76",17,24,277.3,264.9,170,324,246,338,46,140,33,5,1,3,3,"vertebrae,",9,0.073170732,0.33,1,"under-sweep",1101.6,273.1,77,3.183928745,2.6575,23.265,1
"181081","sub76",17,24,313.7,349.9,NA,NA,NA,NA,64,95,NA,NA,NA,4,NA,".",NA,NA,0.33,1,"under-sweep",1332.3,235.8,NA,NA,3.5675,29.0325,1
"181107","sub76",39,25,299.3,173.4,290,411,154,246,25,109,18,18,2,2,1,"diversity",9,0.078947368,0.33,1,"under-sweep",1284.5,233.7,56,3.047708998,3.2075,27.8375,1
"181124","sub76",39,25,253.1,282.9,171,350,246,330,42,174,31,31,1,3,1,"population's",12,0.052631579,0.33,1,"accurate",1224.9,384.9,19,2.592864138,2.0525,26.3475,0
"181163","sub76",34,26,276,166.2,172,314,154,246,24,117,17,10,1,2,2,"multiple",8,0,0.33,1,"under-sweep",1327.5,274.7,540,4.025031407,2.625,28.9125,1
"181185","sub76",34,26,262,293.7,171,302,246,330,46,112,29,5,1,3,3,"declined",8,0,0.33,1,"under-sweep",1240.2,238.3,80,3.200319161,2.275,26.73,1
"181230","sub76",53,27,275.7,160.1,266,301,154,246,22,111,17,17,2,2,1,"to",2,0.783783784,0.33,1,"under-sweep",1252.3,234.9,1156570,7.355006441,2.6175,27.0325,1
"181253","sub76",53,27,249.4,277.2,172,254,246,338,45,141,35,13,1,3,2,"that",4,0.027027027,0.33,1,"accurate",1244.8,332.2,719677,7.148972369,1.96,26.845,0
"181272","sub76",53,27,260.1,367,230,309,338,418,64,165,56,34,2,4,2,"all.",3,0.891891892,0.33,1,"under-sweep",1290.1,216.9,263255,6.71221242,2.2275,27.9775,1
"181299","sub76",55,28,281.3,188.7,172,254,154,246,24,110,17,17,1,2,1,"larger",4,0,0.33,1,"under-sweep",1277.4,231.5,418,3.914048165,2.7575,27.66,1
"181319","sub76",55,28,372.5,284.1,278,302,246,338,44,157,36,12,2,3,2,"moneylender",1,0.358974359,0.33,1,"accurate",257.1,431,4,1.990804146,5.0375,2.1525,0
"181335","sub76",55,28,360.5,383.2,172,313,338,422,60,147,53,29,1,4,2,"well-being",9,0,0.33,1,"under-sweep",236.1,355.5,10,2.333226827,4.7375,1.6275,1
"181383","sub76",21,29,222.4,179.2,171,290,154,246,27,155,16,3,1,2,2,"details",7,0,0.33,1,"accurate",1349.3,280.6,1481,4.462682346,1.285,29.4575,0
"181400","sub76",21,29,263.25,268.75,172,313,246,338,44,252,32,19,1,3,2,"technique",9,0.095238095,0.33,1,"accurate",1094,375,456,3.951750342,2.30625,23.075,0
"181427","sub76",21,29,228.6,358.7,171,333,338,422,71,132,49,36,1,4,2,"practice.",8,0.5,0.33,1,"accurate",1241.5,268.4,2330,4.659376416,1.44,26.7625,0
"181449","sub76",45,30,253.6,189.1,172,303,153,246,20,188,19,19,1,2,1,"equality",8,0.447368421,0.33,1,"accurate",1327.2,354.4,97,3.283060218,2.065,28.905,0
"181467","sub76",45,30,230.8,289.5,172,242,246,330,38,210,33,4,1,3,3,"lay",3,0.025641026,0.33,1,"accurate",1265.1,272.3,2970,4.764736794,1.495,27.3525,0
"181506","sub76",25,31,255.7,185,172,290,154,246,19,229,16,16,1,2,1,"further",7,0,0.33,1,"accurate",1199.3,375.15,2690,4.72174784,2.1175,25.7075,0
"181526","sub76",25,31,265.3,265.1,172,288,246,338,39,110,30,NA,1,3,NA,"fester,",NA,NA,0.33,1,"under-sweep",1287.9,231.1,137,3.431713229,2.3575,27.9225,1
"181545","sub76",25,31,250.35,360.45,172,302,338,422,58,221,46,21,1,4,2,"survived",8,0,0.33,1,"accurate",1279.15,377.9,660,4.112035602,1.98375,27.70375,0
"181568","sub76",12,32,257.5,181.8,254,290,154,246,19,139,19,19,2,2,1,"of",2,0.80952381,0.33,1,"under-sweep",1305.1,229.1,590439,7.063009914,2.1625,28.3525,1
"181589","sub76",12,32,276,262.4,171,300,246,338,40,146,35,15,1,3,2,"balance,",7,0.119047619,0.33,1,"under-sweep",1202.9,252.5,764,4.175495577,2.625,25.7975,1
"181607","sub76",12,32,288.9,341.7,172,297,338,418,58,101,53,33,1,4,2,"notes.",5,0,0.33,1,"under-sweep",1255.3,248.2,1255,4.390823782,2.9475,27.1075,1
"181627","sub76",51,33,253,177.2,173,327,154,246,19,173,16,16,1,2,1,"regulatory",10,0,0.33,1,"accurate",1335.1,331,14,2.467925401,2.05,29.1025,0
"181644","sub76",51,33,306.3,256.6,265,350,246,338,36,99,30,6,2,3,2,"poised",6,0,0.33,1,"under-sweep",1294.5,244.9,64,3.104747499,3.3825,28.0875,1
"181665","sub76",51,33,243,368,173,338,338,422,57,174,46,22,1,4,2,"regulations",11,0.142857143,0.33,1,"accurate",1215.8,330.2,325,3.805051742,1.8,26.12,0
"181705","sub76",6,34,210,180.2,171,302,154,246,18,107,17,17,1,2,1,"bulwarks",8,0,0.33,1,"accurate",1198.5,275.1,2,1.768955397,0.975,25.6875,0
"181723","sub76",6,34,283.9,262.7,229,351,246,338,36,97,37,14,2,3,2,"purposely",9,0,0.33,1,"under-sweep",1327.4,255.8,55,3.040022169,2.8225,28.91,1
"181746","sub76",6,34,266.5,359.1,254,290,338,418,59,155,54,31,2,4,2,"us",2,0.125,0.33,1,"under-sweep",1237.4,228.9,86478,6.228744801,2.3875,26.66,1
"181786","sub76",46,35,265.5,161.2,170,278,154,245,32,123,16,16,1,2,1,"Arctic",6,0,0.33,1,"under-sweep",1314.7,244.3,100,3.296155516,2.3625,28.5925,1
"181808","sub76",46,35,251.2,277.4,171,289,245,338,54,257,31,6,1,3,2,"Earth's",7,0,0.33,1,"accurate",1238.7,361.9,11,2.371015388,2.005,26.6925,0
"181826","sub76",46,35,294.8,360.1,278,405,338,418,72,122,48,23,2,4,2,"dioxide.",7,0.930232558,0.33,1,"under-sweep",1366.5,234.2,52,3.016110012,3.095,29.8875,1
"181850","sub76",30,36,250.7,180.2,172,278,154,246,20,208,17,17,1,2,1,"animal",6,0,0.33,1,"accurate",1269.8,364.1,2320,4.657509283,1.9925,27.47,0
"181870","sub76",30,36,233,269.4,172,290,246,330,40,221,34,15,1,3,2,"steroid",7,0,0.33,1,"accurate",1280.7,296.4,20,2.614053437,1.55,27.7425,0
"181906","sub76",14,37,262.8,185.4,172,324,154,246,21,216,16,16,1,2,1,"snowstorm,",9,0.128205128,0.33,1,"accurate",1276.1,276.5,44,2.945046656,2.295,27.6275,0
"181924","sub76",14,37,250,282.4,172,302,246,338,39,185,34,6,1,3,2,"campaign",8,0,0.33,1,"accurate",1211.2,357.5,856,4.224814964,1.975,26.005,0
